,名称,歌单id,歌单介绍,创建者id,创建者昵称,创建日期,播放次数,收藏量,转发量,评论数,歌单长度,tag1,tag2,tag3
0,【Hiphop R&B】旋律&嘻哈,2438241393,"介绍：
歌单没排序直接听
（建议随机播放）
",530178345,NaughtyB_smack,2018-09-26,409809,4566,72,33,948,说唱,华语,欧美
0,姜云升/ 沙一汀EL/ 夏之禹,5235501125,"介绍：
这才刚迈一步人生还有百里
",377061498,kowiiblue,2020-09-14,976906,13065,93,106,54,华语,说唱,快乐
0,Melody rap&Rremix&Pop,7101873319,"介绍：
帕金森病会忘记歌词，也会忘记旋律——
",3245407982,月亮不半价,2021-12-03,13,4,分享,0,14,流行,说唱,R&B/Soul
0,伤感Rap丨孤独深似海，你我皆游鱼,4924751681,"介绍：
孤独是每个人必须要面对的，无论是失眠的深夜，还是无人陪伴之时，你我皆会陷入孤独的深海中，沉溺、寻找、绽放。

此单精选了一些欧美伤感Rap，希望能与你产生共鸣。
封面来自Pinterest
",1743305607,晚秋诗意,2020-03-20,77476,849,13,14,28,欧美,说唱,伤感
0,2010 Billboard 说唱年榜收录,5320346453,"介绍：
2010年 Billboard年榜说唱最热单曲收录，歌单顺序根据排名决定
",3856379473,云音乐说唱专区,2020-11-05,14904,203,3,5,34,欧美,说唱,nan
0,我和你有一个共同点，就是都很喜欢你,6691386204,"介绍：
我和你有一个共同点，就是都很喜欢你。Yic
",1685802164,饼饼今天学习了嘛,2021-04-02,1492401,48116,2175,9,100,流行,说唱,浪漫
0,Phat Deal,7078949612,,1469634229,柒柒love染染,2021-11-20,24,2,分享,0,61,说唱,治愈,旅行
0,十六岁的朋友到六十一岁也要一起玩,5190881337,"介绍：
你在我心里是患得患失的知己
而我在你心里应该是可遇不可求的沙雕
我们是老了也要一起一边喝奶茶铺里最新的奶茶
一边回忆年轻时候喜欢的爱豆的关系
",3314036725,大肥猫好可爱哟,2020-08-19,1445720,18948,1079,60,31,治愈,校园,说唱
0,旋律 |让你沉浸其中的Melodic Rap,6792301857,"介绍：
小众&致幻 旋律说唱像是艺术品
保持更新 欢迎投稿
",3583443394,不喝酒的RUM,2021-06-05,270373,3766,59,27,153,说唱,R&B/Soul,欧美
0,海尔兄弟knowknow,4994396049,"介绍：
<老子长得就是丑，老子的歌就是好听>
",1800487690,脑海中的蜉蝣是你,2020-04-30,245467,2431,47,6,93,华语,说唱,快乐
0,听她说起那一束玫瑰,5275098960,"介绍：
『刺客与月光 一起走向他乡』你不一定非要长成玫瑰-你乐意的话-做茉莉-做雏菊-做向日葵-做无名小花-做千千万万
",473014820,如果你下一秒坠落,2020-10-06,262528,2543,41,20,39,夜晚,说唱,治愈
0,[Free Beat]高质量伴奏/错过了就等着后悔吧,6719150547,"介绍：
收录各种高质量说唱伴奏，风格不限，适合你的就在里面///投稿请私信～
",300059528,GOAT_WomboCombo,2021-04-19,107938,1816,4,3,93,说唱,华语,R&B/Soul
0,说唱新世代（说唱新时代）缺失补全代替,5196798457,"介绍：
缺失(其他作品代替)：
1.而立-刘悦spam（生番）-贰叁柒
2.小兔子乖乖-那奇沃夫-新小兔子乖乖
3.奥利奥少年-江奈生-薛定谔的猫
4.KMN-Landuo懒惰
5.雨夜惊魂-圣代-凯瑟琳
6.Real Life-Doggie-Next 2u
7.就算...
",277972468,molan-,2020-08-22,2910517,40096,236,243,86,华语,流行,说唱
0,6.13 复盘快乐！ 2021青岛麦田音乐节,6765216176,"介绍：
下个现场见！浪漫不死，音乐万岁~晚安~~
",427321753,严文柚,2021-05-20,44690,485,59,14,55,说唱,摇滚,浪漫
0,甜蜜情歌|rap类,6600156315,"介绍：
上榜请私信
",381977701,dazzd,2021-02-05,363193,3380,3617,345,18,华语,说唱,浪漫
0,【说唱rap】高质量说唱伴奏 | 旋律说唱,7002750788,"介绍：
一直在路上，看风景也好，奔波也好，希望你能一直充实自在
",2103611206,用户quanzai19830612-,2021-10-03,231914,1553,2,2,336,华语,流行,说唱
0,melody Rap BEAT/优质说唱伴奏,7002749413,"介绍：
生活美好，有风有树。听老歌，偶尔惆怅。想想过往，云烟随风。不骄不躁，不争不抢，心地善良
",2103610099,用户yongfangci19600119-,2021-10-03,210449,1603,3,4,338,流行,说唱,工作
0,FLOW的艺术—中文boombap的极致魅力,5315493065,"介绍：
中文说唱，精挑细选的国语boombap。感受深刻的歌词，在摇摆的节奏中享受每一种flow。
持续更新。
(不接投稿)
",456323601,COMBO9,2020-11-01,194038,757,11,10,62,华语,说唱,放松
0,rapper唱情歌｜我在你耳边说爱你你听到了吗,7050084182,"介绍：
Hi你好，能不能借一生说话～
华语旋律男声情歌
",444431296,naomizww,2021-11-04,198360,1548,16,11,49,流行,说唱,浪漫
0,好听到爆的说唱,5461843469,"介绍：
不定时收录，欢迎私信投稿
",2036102160,吃炒面很老练_,2021-01-12,182572,2794,108,50,225,华语,说唱,00后
0,【姜云升】云南仙人跳,5318529316,"介绍：
给自己取名叫僵尸 即便他们说没有型， 因为在游戏里僵尸头被打掉 步伐也没有停。
",2108096706,星球23号,2020-11-04,188402,4889,58,24,98,流行,说唱,兴奋
0,說唱rapper［又喪又甜］/-,2255378404,"介绍：
【多情便利店夜夜為妳開張】每晚陪你入眠
",313753169,808我是个飞行家,2018-06-04,188809,1910,30,2,410,说唱,nan,nan
0,超甜rap｜最怕rapper说情话,4931729401,"介绍：
不怕流氓有文化
就怕rapper说情话

--------------------
持续更新 欢迎投稿
",1723648164,叶逐天,2020-03-24,157036,1729,20,0,120,华语,说唱,浪漫
0,『励志说唱』别拖延为梦想努力奋斗,6661754130,"介绍：
努力向上吧，星星就躲在你的灵魂深处；
做一个悠远的梦吧，每个梦想都会超越你的目标。
有压力，但不要被压垮；有迷茫，但永远不要绝望。
勇敢地去追求梦想，大胆地去创造奇迹。
快乐与幸福只属于拼搏的你...
",3968139597,雾中的河,2021-03-15,172895,1240,5,1,60,华语,说唱,治愈
0,花，开了 还，回来吗,5235751669,"介绍：
说唱不在押韵 如果你也喜欢饶舌歌手
",510540281,北极是我正在融化的心,2020-09-14,176549,1491,746,1,923,说唱,另类/独立,流行
0,姜云升丨谁说rapper不能即拽又温柔,6931297409,"介绍：
我并不悲观，可这个世界对我太严厉。

人类最大的武器 是豁出去的决心

只要你给我一把麦克 一个舞台 无论对面是什么爱豆 是偶像 有几千万的粉丝 多少的粉丝或者怎么样我自信我能比他强 我可是僵尸啊 比我...
",2119496210,evol-duolcnesir,2021-08-22,181594,6008,56,71,215,说唱,伤感,孤独
0,希望你能做个好梦我也早点睡,5339763387,"介绍：
慢更
",248197664,九分钟的路,2020-11-18,177532,2841,326,20,332,说唱,nan,nan
0,超凶超炸trapのrap Beat,3082700766,"介绍：
超凶超炸的trap伴奏
Diss or Beef or 随便什么
嗨就完了 ！！！奥利给！！！
持续更新~
",2016591163,DL-DB,2019-11-20,149048,1649,11,4,259,说唱,兴奋,nan
0,励志说唱｜你我未来，海阔天空,5305656697,"介绍：
在疲惫的时候听听这些音乐，给自己更多的力量大步向前！
",415271837,香蕉之城,2020-10-26,145541,4190,6,3,28,华语,说唱,学习
0,屹立在悬崖边盛开的红花,5272488789,"介绍：
聚是一团火
散是满天星
",491826690,yooaeee,2020-10-04,138497,1418,202,12,155,说唱,nan,nan
0,DIGI Ghetto！,5072557657,,611664081,LSDsupNOVA,2020-06-20,128947,2858,35,52,235,说唱,nan,nan
0,Juuice！,5159448952,"介绍：
说唱频道Juuice HipHop玩家的精神乐园
",3267152607,Juuice-,2020-08-04,122151,4846,68,26,258,说唱,nan,nan
0,"$黑人RAP｜开口跪$$炸耳经典黑人,匪帮说唱$",3226329841,"介绍：
嘻哈（hip hop）诞生于美国贫民区街头的一种文化形式，一般的说法认为它诞生于美国纽约布朗克斯。

嘻哈首先在纽约市北部布朗克斯市区的非裔及拉丁裔青年之间兴起，继而发展壮大，并席卷全球。

2018年1月...
",406421625,Elzat埃黎閘,2020-02-03,137347,1650,32,7,1840,欧美,说唱,New Age
0,『伤感Rap』被你弄碎的心再也拼装不起来了,5280773057,"介绍：
怎么会那么懂事呐，连崩溃都是悄无声息
",1301374401,公路电台播放情歌_,2020-10-09,134738,1513,11,2,70,华语,说唱,伤感
0,抒情说唱伴奏 | Chill beat,5038659057,"介绍：
风格 : 温柔/抒情/恋爱
高质量:Old school/emo/R&B/lofi/jazz/Type beats
从好听度和创作性精挑细选的伴奏，希望能让更多说唱爱好者参与到创作中来
带free标的是可免费非商用使用的beat,请自行与作者沟通，...
",476114092,拯救wakeup,2020-05-28,137464,3089,122,53,256,说唱,华语,放松
0,〖FREE 〗情歌BEAT 当rapper说情话,5265455918,"介绍：
100％高质量
都是自己觉得很不错伴奏
进来的兄弟麻烦多多收藏评论
接受高质量作品投稿
投稿：FFLemonMAX
",1437203103,DAISY_LemonMAX,2020-10-01,129404,3196,112,6,136,说唱,R&B/Soul,浪漫
0,Hiphop.顶级New Wave/Trap/旋律 说唱,4956607733,"介绍：
里面每一首都是精选 喜欢hiphop的朋友收藏一下
持续更新！！！
",84988620,Li1green,2020-04-07,111630,1329,31,11,531,说唱,朋克,nan
0,RAPPER究极进化 B E A T / 超优质RAP BEAT,5232020717,"介绍：
这里都是精挑细选的超级优质说唱伴奏
若需要购买请自行网易云联系beatmaker（伴奏创作者）进行使用权购买
D I R T Y S A U C E M A K I N G H O T S H I T
",1603250164,DIRTYSAUCE,2020-09-12,115444,1747,43,6,116,华语,R&B/Soul,说唱
0,Jazz-Hiphop｜混沌武士,3200013727,"介绍：
枫 仁 无幻
",57916676,一个一个来,2020-01-18,104679,2594,39,24,52,说唱,爵士,R&B/Soul
0,【励志歌单】高考加油（励志说唱）,3009625719,"介绍：
再坚持一下，再坚持一下，你很快就能成为你想要去成为的人。
",545362244,亿万星河里无依的星,2019-10-01,110244,1904,13,26,190,说唱,学习,校园
0,【中文说唱】那些让人无法抵触的歌曲,7074249205,"介绍：
我相信音乐总是会牵动着你和我的情绪，peace。
",337673035,blackface2049,2021-11-17,115376,3618,1,3,43,华语,说唱,R&B/Soul
0,"""情歌说唱"" 甜腻腻的rap",6746707781,"介绍：
国内外最好听的情歌 一听就上头 不能自拔 持续更新 欢迎投稿
",4016487095,刈气用事,2021-05-07,108047,1327,21,10,233,华语,说唱,R&B/Soul
0,jazz boombap伴奏beat都是高品质,5076359286,"介绍：
里面主要会以boombap的为主，曲风更多的偏向jazz，r&b，funk,
",369983011,well_长沙混音编曲,2020-06-22,90718,837,124,7,80,R&B/Soul,说唱,爵士
0,二次元+说唱（亚文化）,5093906715,"介绍：
（添加歌曲可能会有点慢但一定有求必应）
",427589329,daisukiiiiq,2020-07-04,102936,4570,43,50,388,说唱,兴奋,nan
0,『Melodic Rap』 | 令人沉醉的旋律说唱 |,2679916677,"介绍：
本歌单为Melodic Rap爱好者量身定制。
Melodic Rap（旋律说唱）作为当下十分火热的说唱形式和说唱发展的未来，以抓耳的旋律以及引人入胜的flow而著称，首首精选，持续更新。
（本歌单目前暂时不接受音乐人...
",358740898,HsiungTheKid,2019-02-22,4075326,64253,873,328,363,欧美,说唱,nan
0,【维吾尔族说唱】UyGur Rap』,6734203819,"介绍：
维吾尔族说唱集 继续更新 ·
维吾尔族最火的rap 说唱集
",127574927,beatport乐,2021-04-29,149858,950,11,2,424,说唱,酒吧,民族
0,说唱｜掉进那些「t/rap.」里,3179688226,"介绍：
近了，更近了
",52465986,_CANDi_CE,2020-01-06,92982,2869,484,11,71,欧美,说唱,nan
0,『jazz hiphop/lofi hiphop』文艺复兴,3185594642,"介绍：
Jazz-hiphop（爵士说唱）是一种将早期黑人音乐和当今主流音乐风格融合起来的一种尝试，在如今后者逐渐占据绝对地位的同时，它使得前者重新焕发出光芒。

从上世纪九十年代中期到末期，尽管说唱爵士从根本上...
",632279917,神仙伴侣皆是你,2020-01-10,95804,2865,62,20,121,爵士,说唱,轻音乐
0,前方注意！精选高甜【rap】请签收,2119378458,"介绍：
饶舌饶不过你
甜心不过是你

这个不mf接投稿
接投稿
",1383536319,Ji_s0o,2018-02-27,15817881,230000,2578,1009,307,说唱,浪漫,华语
0,梦想是找个会rap的男朋友,2873162042,"介绍：
rap需要用心听/
歌单风格比较杂
欢迎rap们的投稿/
喜欢挖机小众
封面也会随心情更换
感谢友友们的喜欢qwq
",489870533,Yikz1,2019-07-06,707215,7658,126,184,549,说唱,夜晚,流行
0,神明说爱意逃不过。,7050756766,"介绍：
如果我只想跟你暖昧就好了 可是我太贪心了 我想和你在一起 我想你心里有我。
",374471803,Copankp,2021-11-04,144949,2340,131,0,430,华语,流行,说唱
0,EMO RAP 情绪说唱（国产）,4908666294,"介绍：
emo时间到！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落泪情绪零碎！我落...
",1835927631,H百分之60,2020-03-11,92944,1406,29,20,1070,说唱,R&B/Soul,另类/独立
0,最炸最摇摆说唱,6718334404,"介绍：
说唱国语外语英文，最火的说唱，华语，欧美好听的说唱
",1661470704,Alimjan_Abdurezak阿力木江,2021-04-18,56938,2043,146,0,185,说唱,欧美,华语
0,「Hip-hop研究所」潮酷出街丨开启你的Swag,5269453086,"介绍：
律动的节奏感，带动你的神经，在炫酷的氛围中找到精神共鸣。

嘻哈是一种力量，诞生自阴影中，象征着美好的未来。
反映的是一种真实，是一种无畏，是一种对待事情的感性思考。

每个人都可以很嘻哈，每个人...
",485543957,丨IIIIIIIIII丨,2020-10-03,1356576,18629,381,48,313,欧美,说唱,另类/独立
0,APEX/节奏说唱/拥有r3kt一样流畅的身法,3086694743,"介绍：
还在派派里坐牢吗？享受歌单轻松易大山！成为莎小将无畏夺取空投里主播用过的巴特雷，冲到敌人面前使用铝热剂破门！大喊飞天狙拿命来！。跟着律动掌握Super Glide成为CN r3kt，拥有Hal一样的节奏运营，像F...
",374557586,cAt-JustLikeJCole,2019-11-22,194643,2705,44,36,327,说唱,游戏,欧美
0,国内值得一听的说唱,5458136527,"介绍：
值得一听的说唱音乐 大家可以收藏一波
",482949702,小班不会Rap,2021-01-10,137250,991,9,11,142,说唱,华语,00后
0,一秒让你爱上说唱(精选，持续更新),783369177,"介绍：
中文说唱/中国新说唱/中国有嘻哈/说唱听我的/说唱新世代
",286696497,77不酷,2017-07-01,433388,4301,50,28,244,华语,说唱,兴奋
0,饶舌说唱‖炸裂与唯美并存的艺术,5141632928,"介绍：
rap中文意思为说唱，是指有节奏地说话的特殊唱歌形式。发源于纽约贫困黑人聚居区。近几年东方rap新势力正在崛起，发展愈发迅速，并会越来越多的人发现它，了解它，喜欢它
",583630596,JustinChen陈梓骏,2020-07-25,117111,2246,10,2,723,华语,说唱,酒吧
0,lil jet 豆芽 姜云升 马思唯 法老,2313914132,"介绍：
你应该知道我这么帅只会出现在动漫
",586935975,云朵西柚,2018-07-13,1174872,17691,118,56,136,说唱,酒吧,兴奋
0,“爱 在 黄 昏日落 时”,3097267488,"介绍：
对大部分的喜欢都是一时的 包括爱也是。
建议：听完歌单再去评论

",1829676170,涵崽ikn,2019-11-30,1008700,10683,90,19,43,说唱,伤感,夜晚
0,『说唱』清晨/日暮/落日/海风/晚霞/皆予你,6773453509,"介绍：
好听的旋律说唱
每天都会增加新歌
姜云升
刘聪
乃万
黄礼格
马思维
Santa-SA / 马也
蜡笔小新
Copy / BT07_PZ
大年
林达浪
Plggu
幼稚园杀手
LKF34
前男友
王以太
XMASwu
GS.L
KaFe Fu
...
...
...!
大家点...
",383335179,肆玖新青年,2021-05-25,1081839,11477,97,43,309,华语,说唱,酒吧
0,rapper说情话算什么说骚话才可怕 情话说唱,2078278524,"介绍：
rapper说情话算什么 说骚话才可怕
ps：持续更新
欢迎投稿 好听就收
",325401509,LUV渡我,2018-01-28,2890687,48727,392,129,298,说唱,浪漫,性感
0,甜味说唱丨我的小朋友不用长大,3226479639,"介绍：
上帝不小心打翻了一罐光 小部分散落夜空 变成了星星 剩下大部分都揉碎装进你的眼睛.
",1416097362,银河趣事收藏家,2020-02-03,601472,9668,104,62,92,流行,说唱,浪漫
0,中文Melody Rap | 旋律说唱 | Emo,2393702127,"介绍：
在旋律中感受自由
",1531436270,轻闻念独亦,2018-08-29,229612,3616,63,17,179,说唱,nan,nan
0,中文说唱rap,5309309281,,1653083043,我的护目镜呢,2020-10-29,41742,454,3,6,90,华语,说唱,nan
0,Melodic Rap丨旋律说唱跟着摇跟着晃,5028173373,"介绍：
这是一个以国外旋律说唱为主题的歌单。因为本身也是通过旋律说唱接触到说唱这个领域的，我觉得这种类型的说唱更容易让人接受。所以我希望它能让更多的人通过这个类型去认识说唱了解说唱最后喜爱说唱。 所以...
",1952811201,洋柿子来了,2020-05-21,139573,2767,62,23,83,说唱,欧美,流行
